RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
23,23,2025-01-15 06:19:50.1278541,4624,LogAlways,Microsoft-Windows-Security-Auditing,Security,452,500,37L4247F27-25,0,,Successful logon,WORKGROUP\37L4247F27-25$," (-)",Target: NT AUTHORITY\SYSTEM,LogonType 5,LogonId: 0x3E7,AuthenticationPackageName: Negotiate,"LogonProcessName: Advapi  ",,C:\Windows\System32\services.exe,False,C:\Users\user\repos\memory-forensics-tool\artifacts\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""37L4247F27-25$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""SYSTEM""},{""@Name"":""TargetDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""LogonType"",""#text"":""5""},{""@Name"":""LogonProcessName"",""#text"":""Advapi  ""},{""@Name"":""AuthenticationPackageName"",""#text"":""Negotiate""},{""@Name"":""WorkstationName""},{""@Name"":""LogonGuid"",""#text"":""00000000-0000-0000-0000-000000000000""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x1B4""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\services.exe""},{""@Name"":""IpAddress"",""#text"":""-""},{""@Name"":""IpPort"",""#text"":""-""}]}}"
24,24,2025-01-15 06:19:50.1278541,4672,LogAlways,Microsoft-Windows-Security-Auditing,Security,452,500,37L4247F27-25,0,,Administrative logon,NT AUTHORITY\SYSTEM (S-1-5-18),,"PrivilegeList: SeAssignPrimaryTokenPrivilege, SeTcbPrivilege, SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeAuditPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege",LogonId: 0x3E7,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""SYSTEM""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""SeAssignPrimaryTokenPrivilege, SeTcbPrivilege, SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeAuditPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege""}]}}"
25,25,2025-01-15 06:19:50.2682543,4624,LogAlways,Microsoft-Windows-Security-Auditing,Security,452,500,37L4247F27-25,0,,Successful logon,WORKGROUP\37L4247F27-25$," (-)",Target: NT AUTHORITY\SYSTEM,LogonType 5,LogonId: 0x3E7,AuthenticationPackageName: Negotiate,"LogonProcessName: Advapi  ",,C:\Windows\System32\services.exe,False,C:\Users\user\repos\memory-forensics-tool\artifacts\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""37L4247F27-25$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""SYSTEM""},{""@Name"":""TargetDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""LogonType"",""#text"":""5""},{""@Name"":""LogonProcessName"",""#text"":""Advapi  ""},{""@Name"":""AuthenticationPackageName"",""#text"":""Negotiate""},{""@Name"":""WorkstationName""},{""@Name"":""LogonGuid"",""#text"":""00000000-0000-0000-0000-000000000000""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x1B4""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\services.exe""},{""@Name"":""IpAddress"",""#text"":""-""},{""@Name"":""IpPort"",""#text"":""-""}]}}"
26,26,2025-01-15 06:19:50.2682543,4672,LogAlways,Microsoft-Windows-Security-Auditing,Security,452,500,37L4247F27-25,0,,Administrative logon,NT AUTHORITY\SYSTEM (S-1-5-18),,"PrivilegeList: SeAssignPrimaryTokenPrivilege, SeTcbPrivilege, SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeAuditPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege",LogonId: 0x3E7,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""SYSTEM""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""SeAssignPrimaryTokenPrivilege, SeTcbPrivilege, SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeAuditPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege""}]}}"
27,27,2025-01-15 06:20:22.0344308,4608,LogAlways,Microsoft-Windows-Security-Auditing,Security,452,456,WIN-3M6ADARIMNH,0,,Windows is starting up,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\Security.evtx,Audit success,0,"{""EventData"":""""}"
28,28,2025-01-15 06:20:22.0344308,4624,LogAlways,Microsoft-Windows-Security-Auditing,Security,452,456,WIN-3M6ADARIMNH,0,,Successful logon,-\-,- (-),Target: NT AUTHORITY\SYSTEM,LogonType 0,LogonId: 0x3E7,AuthenticationPackageName: -,LogonProcessName: -,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-0-0""},{""@Name"":""SubjectUserName"",""#text"":""-""},{""@Name"":""SubjectDomainName"",""#text"":""-""},{""@Name"":""SubjectLogonId"",""#text"":""0x0""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""SYSTEM""},{""@Name"":""TargetDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""LogonType"",""#text"":""0""},{""@Name"":""LogonProcessName"",""#text"":""-""},{""@Name"":""AuthenticationPackageName"",""#text"":""-""},{""@Name"":""WorkstationName"",""#text"":""-""},{""@Name"":""LogonGuid"",""#text"":""00000000-0000-0000-0000-000000000000""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x4""},{""@Name"":""ProcessName""},{""@Name"":""IpAddress"",""#text"":""-""},{""@Name"":""IpPort"",""#text"":""-""}]}}"
29,29,2025-01-15 06:20:22.2060311,4902,LogAlways,Microsoft-Windows-Security-Auditing,Security,452,508,WIN-3M6ADARIMNH,0,,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""PuaCount"",""#text"":""0""},{""@Name"":""PuaPolicyId"",""#text"":""0xC7B6""}]}}"
30,30,2025-01-15 06:20:22.3932315,4624,LogAlways,Microsoft-Windows-Security-Auditing,Security,452,488,WIN-3M6ADARIMNH,0,,Successful logon,WORKGROUP\WIN-3M6ADARIMNH$," (-)",Target: NT AUTHORITY\SYSTEM,LogonType 5,LogonId: 0x3E7,AuthenticationPackageName: Negotiate,"LogonProcessName: Advapi  ",,C:\Windows\System32\services.exe,False,C:\Users\user\repos\memory-forensics-tool\artifacts\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-18""},{""@Name"":""TargetUserName"",""#text"":""SYSTEM""},{""@Name"":""TargetDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""LogonType"",""#text"":""5""},{""@Name"":""LogonProcessName"",""#text"":""Advapi  ""},{""@Name"":""AuthenticationPackageName"",""#text"":""Negotiate""},{""@Name"":""WorkstationName""},{""@Name"":""LogonGuid"",""#text"":""00000000-0000-0000-0000-000000000000""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x1B0""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\services.exe""},{""@Name"":""IpAddress"",""#text"":""-""},{""@Name"":""IpPort"",""#text"":""-""}]}}"
31,31,2025-01-15 06:20:22.3932315,4672,LogAlways,Microsoft-Windows-Security-Auditing,Security,452,488,WIN-3M6ADARIMNH,0,,Administrative logon,NT AUTHORITY\SYSTEM (S-1-5-18),,"PrivilegeList: SeAssignPrimaryTokenPrivilege, SeTcbPrivilege, SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeAuditPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege",LogonId: 0x3E7,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""SYSTEM""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""SeAssignPrimaryTokenPrivilege, SeTcbPrivilege, SeSecurityPrivilege, SeTakeOwnershipPrivilege, SeLoadDriverPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeDebugPrivilege, SeAuditPrivilege, SeSystemEnvironmentPrivilege, SeImpersonatePrivilege""}]}}"
32,32,2025-01-15 06:20:22.8456323,4624,LogAlways,Microsoft-Windows-Security-Auditing,Security,452,488,WIN-3M6ADARIMNH,0,,Successful logon,WORKGROUP\WIN-3M6ADARIMNH$," (-)",Target: NT AUTHORITY\NETWORK SERVICE,LogonType 5,LogonId: 0x3E4,AuthenticationPackageName: Negotiate,"LogonProcessName: Advapi  ",,C:\Windows\System32\services.exe,False,C:\Users\user\repos\memory-forensics-tool\artifacts\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-5-20""},{""@Name"":""TargetUserName"",""#text"":""NETWORK SERVICE""},{""@Name"":""TargetDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""TargetLogonId"",""#text"":""0x3E4""},{""@Name"":""LogonType"",""#text"":""5""},{""@Name"":""LogonProcessName"",""#text"":""Advapi  ""},{""@Name"":""AuthenticationPackageName"",""#text"":""Negotiate""},{""@Name"":""WorkstationName""},{""@Name"":""LogonGuid"",""#text"":""00000000-0000-0000-0000-000000000000""},{""@Name"":""TransmittedServices"",""#text"":""-""},{""@Name"":""LmPackageName"",""#text"":""-""},{""@Name"":""KeyLength"",""#text"":""0""},{""@Name"":""ProcessId"",""#text"":""0x1B0""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\services.exe""},{""@Name"":""IpAddress"",""#text"":""-""},{""@Name"":""IpPort"",""#text"":""-""}]}}"
33,33,2025-01-15 06:20:22.8456323,4672,LogAlways,Microsoft-Windows-Security-Auditing,Security,452,488,WIN-3M6ADARIMNH,0,,Administrative logon,NT AUTHORITY\NETWORK SERVICE (S-1-5-20),,"PrivilegeList: SeAssignPrimaryTokenPrivilege, SeAuditPrivilege, SeImpersonatePrivilege",LogonId: 0x3E4,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-20""},{""@Name"":""SubjectUserName"",""#text"":""NETWORK SERVICE""},{""@Name"":""SubjectDomainName"",""#text"":""NT AUTHORITY""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E4""},{""@Name"":""PrivilegeList"",""#text"":""SeAssignPrimaryTokenPrivilege, SeAuditPrivilege, SeImpersonatePrivilege""}]}}"
34,34,2025-01-14 14:20:27.4000000,4616,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,48,WIN-3M6ADARIMNH,0,,The system time was changed,WORKGROUP\WIN-3M6ADARIMNH$ (S-1-5-18),,PreviousTime: 2025-01-15 06:20:27.4008403,NewTime: 2025-01-14 14:20:27.4000000,LogonId: 0x3E7,,,,C:\Windows\System32\rundll32.exe,False,C:\Users\user\repos\memory-forensics-tool\artifacts\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PreviousTime"",""#text"":""2025-01-15 06:20:27.4008403""},{""@Name"":""NewTime"",""#text"":""2025-01-14 14:20:27.4000000""},{""@Name"":""ProcessId"",""#text"":""0x324""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\System32\\rundll32.exe""}]}}"
35,35,2025-01-14 14:20:27.4156000,4728,LogAlways,Microsoft-Windows-Security-Auditing,Security,452,488,WIN-3M6ADARIMNH,0,,A member was added to a security-enabled global group,WORKGROUP\WIN-3M6ADARIMNH$ (S-1-5-18),,Target: WIN-3M6ADARIMNH\None (S-1-5-21-1074993871-1730380631-692495208-513),Member: -,MemberSid: S-1-5-21-1074993871-1730380631-692495208-1000,SubjectLogonId: 0x3E7,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""MemberName"",""#text"":""-""},{""@Name"":""MemberSid"",""#text"":""S-1-5-21-1074993871-1730380631-692495208-1000""},{""@Name"":""TargetUserName"",""#text"":""None""},{""@Name"":""TargetDomainName"",""#text"":""WIN-3M6ADARIMNH""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-1074993871-1730380631-692495208-513""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""}]}}"
36,36,2025-01-14 14:20:27.4156000,4720,LogAlways,Microsoft-Windows-Security-Auditing,Security,452,488,WIN-3M6ADARIMNH,0,,A new account was created,WORKGROUP\WIN-3M6ADARIMNH$ (S-1-5-18),,Target: WIN-3M6ADARIMNH\victim machine (S-1-5-21-1074993871-1730380631-692495208-1000),,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""victim machine""},{""@Name"":""TargetDomainName"",""#text"":""WIN-3M6ADARIMNH""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-1074993871-1730380631-692495208-1000""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""victim machine""},{""@Name"":""DisplayName"",""#text"":""%%1793""},{""@Name"":""UserPrincipalName"",""#text"":""-""},{""@Name"":""HomeDirectory"",""#text"":""%%1793""},{""@Name"":""HomePath"",""#text"":""%%1793""},{""@Name"":""ScriptPath"",""#text"":""%%1793""},{""@Name"":""ProfilePath"",""#text"":""%%1793""},{""@Name"":""UserWorkstations"",""#text"":""%%1793""},{""@Name"":""PasswordLastSet"",""#text"":""%%1794""},{""@Name"":""AccountExpires"",""#text"":""%%1794""},{""@Name"":""PrimaryGroupId"",""#text"":""513""},{""@Name"":""AllowedToDelegateTo"",""#text"":""-""},{""@Name"":""OldUacValue"",""#text"":""0x0""},{""@Name"":""NewUacValue"",""#text"":""0x15""},{""@Name"":""UserAccountControl"",""#text"":"", %%2080, %%2082, %%2084""},{""@Name"":""UserParameters"",""#text"":""%%1793""},{""@Name"":""SidHistory"",""#text"":""-""},{""@Name"":""LogonHours"",""#text"":""%%1797""}]}}"
37,37,2025-01-14 14:20:27.4156000,4722,LogAlways,Microsoft-Windows-Security-Auditing,Security,452,488,WIN-3M6ADARIMNH,0,,A user account was enabled,WORKGROUP\WIN-3M6ADARIMNH$ (S-1-5-18),,Target: WIN-3M6ADARIMNH\victim machine (S-1-5-21-1074993871-1730380631-692495208-1000),SubjectLogonId: 0x3E7,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""TargetUserName"",""#text"":""victim machine""},{""@Name"":""TargetDomainName"",""#text"":""WIN-3M6ADARIMNH""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-1074993871-1730380631-692495208-1000""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""}]}}"
38,38,2025-01-14 14:20:27.4156000,4738,LogAlways,Microsoft-Windows-Security-Auditing,Security,452,488,WIN-3M6ADARIMNH,0,,A user account was changed,WORKGROUP\WIN-3M6ADARIMNH$,,Target: WIN-3M6ADARIMNH\victim machine,"Changed Attribute SamAccountName: victim machine DisplayName: %%1793 UserPrincipalName: - HomeDirectory: %%1793 HomePath: %%1793 ScriptPath: %%1793 ProfilePath: %%1793 UserWorkstations: %%1793 PasswordLastSet: %%1794 AccountExpires: %%1794 PrimaryGroupId: 513 AllowedToDelegateTo: - OldUacValue: 0x15 NewUacValue: 0x14 UserAccountControl: , %%2048 UserParameters: %%1793 SidHistory: - LogonHours: %%1797",,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""Dummy"",""#text"":""-""},{""@Name"":""TargetUserName"",""#text"":""victim machine""},{""@Name"":""TargetDomainName"",""#text"":""WIN-3M6ADARIMNH""},{""@Name"":""TargetSid"",""#text"":""S-1-5-21-1074993871-1730380631-692495208-1000""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""SamAccountName"",""#text"":""victim machine""},{""@Name"":""DisplayName"",""#text"":""%%1793""},{""@Name"":""UserPrincipalName"",""#text"":""-""},{""@Name"":""HomeDirectory"",""#text"":""%%1793""},{""@Name"":""HomePath"",""#text"":""%%1793""},{""@Name"":""ScriptPath"",""#text"":""%%1793""},{""@Name"":""ProfilePath"",""#text"":""%%1793""},{""@Name"":""UserWorkstations"",""#text"":""%%1793""},{""@Name"":""PasswordLastSet"",""#text"":""%%1794""},{""@Name"":""AccountExpires"",""#text"":""%%1794""},{""@Name"":""PrimaryGroupId"",""#text"":""513""},{""@Name"":""AllowedToDelegateTo"",""#text"":""-""},{""@Name"":""OldUacValue"",""#text"":""0x15""},{""@Name"":""NewUacValue"",""#text"":""0x14""},{""@Name"":""UserAccountControl"",""#text"":"", %%2048""},{""@Name"":""UserParameters"",""#text"":""%%1793""},{""@Name"":""SidHistory"",""#text"":""-""},{""@Name"":""LogonHours"",""#text"":""%%1797""}]}}"
39,39,2025-01-14 14:20:27.4156000,4732,LogAlways,Microsoft-Windows-Security-Auditing,Security,452,488,WIN-3M6ADARIMNH,0,,A member was added to a security-enabled local group,WORKGROUP\WIN-3M6ADARIMNH$ (S-1-5-18),,Target: Builtin\Users (S-1-5-32-545),SubjectLogonId: 0x3E7,MemberName: -,MemberSid: S-1-5-21-1074993871-1730380631-692495208-1000,PrivilegeList: -,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""MemberName"",""#text"":""-""},{""@Name"":""MemberSid"",""#text"":""S-1-5-21-1074993871-1730380631-692495208-1000""},{""@Name"":""TargetUserName"",""#text"":""Users""},{""@Name"":""TargetDomainName"",""#text"":""Builtin""},{""@Name"":""TargetSid"",""#text"":""S-1-5-32-545""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""}]}}"
40,40,2025-01-14 14:20:27.4156000,4739,LogAlways,Microsoft-Windows-Security-Auditing,Security,452,488,WIN-3M6ADARIMNH,0,,,,,,,,,,,,False,C:\Users\user\repos\memory-forensics-tool\artifacts\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""DomainPolicyChanged"",""#text"":""Password Policy""},{""@Name"":""DomainName"",""#text"":""WIN-3M6ADARIMNH""},{""@Name"":""DomainSid"",""#text"":""S-1-5-21-1074993871-1730380631-692495208""},{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""WIN-3M6ADARIMNH$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""PrivilegeList"",""#text"":""-""},{""@Name"":""MinPasswordAge"",""#text"":"", ""},{""@Name"":""MaxPasswordAge""},{""@Name"":""ForceLogoff""},{""@Name"":""LockoutThreshold"",""#text"":"", ""},{""@Name"":""LockoutObservationWindow""},{""@Name"":""LockoutDuration""},{""@Name"":""PasswordProperties"",""#text"":""-""},{""@Name"":""MinPasswordLength"",""#text"":""-""},{""@Name"":""PasswordHistoryLength"",""#text"":""-""},{""@Name"":""MachineAccountQuota"",""#text"":""-""},{""@Name"":""MixedDomainMode"",""#text"":""0""},{""@Name"":""DomainBehaviorVersion"",""#text"":""0""},{""@Name"":""OemInformation"",""#text"":""0""}]}}"
